,name,slug_club,displayName,slug_player,status.lastFiveSo5Appearances,status.lastFiveSo5AverageScore,status.lastFifteenSo5Appearances,status.lastFifteenSo5AverageScore,status.playingStatus,position,score,level_score,mins_played,yellow_card,was_fouled,error_lead_to_shot,double_double,triple_double,triple_triple,poss_lost_ctrl,duel_lost,duel_won,big_chance_created,adjusted_total_att_assist,accurate_pass,successful_final_third_passes,ontarget_scoring_att,won_contest,pen_area_entries,penalty_kick_missed,big_chance_missed,saves,saved_ibox,good_high_claim,punches,dive_save,dive_catch,cross_not_claimed,six_second_violation,gk_smother,accurate_keeper_sweeper,goals,accurate_long_balls,missed_pass,three_goals_conceded,clean_sheet_60,penalty_save,fouls,goals_conceded,won_tackle,blocked_cross,outfielder_block,poss_won,interception_won,effective_clearance,long_pass_own_to_opp_success,penalty_conceded,goal_assist,assist_penalty_won,red_card,last_man_tackle,error_lead_to_goal,clearance_off_line,own_goals
663,Lille OSC Métropole,lille-villeneuve-d-ascq,Jérémy Pied,jeremy-pied,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,Lille OSC Métropole,lille-villeneuve-d-ascq,Léo Jardim,leonardo-cesar-jardim,4,63.375,4,63.375,starter,Goalkeeper,50.7,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.2,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,4.0,8.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,Lille OSC Métropole,lille-villeneuve-d-ascq,Oréstis Karnézis,orestis-karnezis,0,0.0,0,0.0,not_playing,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,Lille OSC Métropole,lille-villeneuve-d-ascq,Renato Sanches,renato-junior-luz-sanches,3,33.23333333333333,13,45.84615384615385,regular,Midfielder,19.939999999999998,0.0,36.0,0.0,0.4,0.0,0.0,0.0,0.0,7.6,2.4,1.2,0.0,0.2,16.8,3.8,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4,0.0,0.0,0.0,0.6,0.4,0.2,0.0,0.0,3.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,Lille OSC Métropole,lille-villeneuve-d-ascq,Sven Botman,sven-botman,5,57.08,12,61.30833333333334,starter,Defender,57.08,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,2.2,3.0,0.0,0.0,48.0,1.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.8,5.6,0.0,0.6,0.0,1.0,1.4,0.4,0.0,0.8,4.2,1.0,4.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,Lille OSC Métropole,lille-villeneuve-d-ascq,Tiago Djaló,tiago-emanuel-embalo-djalo,4,55.4,12,49.79166666666666,starter,Defender,44.32,0.0,69.2,0.2,0.0,0.0,0.2,0.2,0.0,9.0,1.8,2.8,0.0,0.4,31.4,4.8,0.4,0.6,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,5.6,0.0,0.6,0.0,0.4,0.4,0.8,0.0,0.2,6.2,0.8,2.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,Lille OSC Métropole,lille-villeneuve-d-ascq,Timothy Weah,timothy-weah,4,30.6,8,33.7875,substitute,Forward,24.48,0.0,32.0,0.0,0.6,0.0,0.0,0.0,0.0,3.6,1.2,1.6,0.0,0.2,8.2,2.2,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,Lille OSC Métropole,lille-villeneuve-d-ascq,Ugo Raghouber,ugo-raghouber,0,0.0,0,0.0,not_playing,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,Lille OSC Métropole,lille-villeneuve-d-ascq,Xeka,miguel-angelo-da-silva-rocha,4,51.2,10,42.72,starter,Midfielder,40.96,0.0,72.0,0.4,1.4,0.0,0.2,0.0,0.0,9.6,5.2,4.2,0.0,0.8,32.2,6.0,0.2,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,6.8,0.0,0.0,0.0,1.2,0.4,0.6,0.0,0.2,4.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,Lille OSC Métropole,lille-villeneuve-d-ascq,Zeki Çelik,mehmet-zeki-celik,4,39.875,12,39.125,starter,Defender,31.9,0.0,72.0,0.4,0.0,0.2,0.0,0.0,0.0,9.2,3.6,2.8,0.0,0.0,24.2,8.2,0.0,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.6,0.0,0.4,0.0,1.0,1.4,1.0,0.2,0.8,2.8,0.6,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,Montpellier HSC,montpellier-montpellier,Ambroise Oyongo,ambroise-oyongo-bitolo,4,42.575,5,38.76,starter,Defender,34.06,0.0,55.2,0.4,0.0,0.0,0.0,0.0,0.0,10.0,2.2,3.0,0.0,0.4,19.2,4.8,0.2,0.2,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,4.8,0.0,0.2,0.0,0.2,1.4,0.4,0.0,0.0,1.8,0.2,0.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,Montpellier HSC,montpellier-montpellier,Arnaud Souquet,arnaud-souquet,5,37.22,14,38.47142857142857,starter,Defender,37.22,0.0,87.8,0.2,0.0,0.2,0.0,0.2,0.0,16.6,6.6,5.4,0.2,0.4,21.8,6.0,0.2,1.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,0.0,0.2,0.0,1.6,1.8,0.6,0.4,0.6,6.2,1.4,3.0,3.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
675,Montpellier HSC,montpellier-montpellier,Béni Makouana,beni-makouana,3,24.3,10,25.78,substitute,Forward,14.580000000000002,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,Montpellier HSC,montpellier-montpellier,Dimitry Bertaud,dimitry-bertaud,1,11.7,1,11.7,not_playing,Goalkeeper,2.34,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,Montpellier HSC,montpellier-montpellier,Elye Wahi,sepe-elye-wahi,5,52.64,15,47.4,starter,Forward,52.64,0.0,81.0,0.0,0.8,0.0,0.0,0.0,0.0,6.8,5.2,1.8,0.0,0.0,4.8,2.0,1.2,0.6,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
678,Montpellier HSC,montpellier-montpellier,Enzo Tchato,enzo-gianni-tchato-mbiayi,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,Montpellier HSC,montpellier-montpellier,Florent Mollet,florent-mollet,5,41.1,13,50.9,starter,Midfielder,41.1,0.0,83.8,0.0,1.4,0.0,0.0,0.0,0.0,12.6,6.0,3.4,0.2,0.6,26.2,8.8,0.8,0.6,3.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.8,0.0,0.0,0.0,0.4,1.4,0.4,0.2,0.0,6.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,Montpellier HSC,montpellier-montpellier,Gabriel Barès,gabriel-julien-dominique-bares,1,22.7,8,27.05,not_playing,Midfielder,4.54,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,Montpellier HSC,montpellier-montpellier,Ibrahima Bakayoko,ibrahima-ryan-bakayoko,0,0.0,0,0.0,not_playing,Forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,Montpellier HSC,montpellier-montpellier,Jonas Omlin,jonas-omlin,5,60.87999999999999,13,57.0,starter,Goalkeeper,60.879999999999995,0.0,85.8,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.6,1.8,0.8,1.4,0.4,0.0,0.0,0.2,0.0,0.0,3.8,6.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,Montpellier HSC,montpellier-montpellier,Jordan Ferri,jordan-ferri,5,42.08,14,49.75714285714286,starter,Midfielder,42.08,0.0,89.8,0.2,2.4,0.0,0.0,0.0,0.0,20.6,6.6,5.4,0.0,0.4,60.6,8.4,0.0,1.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,16.0,0.0,0.0,0.0,1.6,2.0,0.8,0.4,0.8,10.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,Montpellier HSC,montpellier-montpellier,Joris Chotard,joris-chotard,5,46.14,15,45.17333333333333,starter,Midfielder,46.14,0.0,89.4,0.0,0.0,0.0,0.0,0.2,0.0,5.8,3.2,1.8,0.0,0.2,34.0,1.6,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.2,0.0,0.0,0.0,0.6,2.0,0.6,0.0,0.2,6.2,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
685,Montpellier HSC,montpellier-montpellier,Léo Leroy,leo-leroy,3,24.2,6,24.93333333333333,substitute,Midfielder,14.52,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.2,0.0,0.0,1.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,Montpellier HSC,montpellier-montpellier,Mamadou Sakho,mamadou-sakho,4,56.95,14,56.17142857142857,starter,Defender,45.56,0.0,68.6,0.0,0.0,0.4,0.2,0.0,0.0,5.6,0.8,3.4,0.0,0.4,35.2,2.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,4.8,0.0,0.2,0.0,0.0,1.2,0.4,0.0,1.6,3.0,1.0,5.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,Montpellier HSC,montpellier-montpellier,Marius Ros,marius-ros,0,0.0,0,0.0,not_playing,Forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,Montpellier HSC,montpellier-montpellier,Matis Carvalho,mathis-carvalho,0,0.0,0,0.0,not_playing,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,Montpellier HSC,montpellier-montpellier,Maxime Esteve,maxime-esteve,0,0.0,3,55.86666666666667,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,Montpellier HSC,montpellier-montpellier,Mihailo Ristić,mihailo-ristic,3,45.6,12,50.35833333333333,starter,Defender,27.360000000000003,0.0,53.2,0.0,0.0,0.0,0.4,0.0,0.0,9.2,1.6,3.6,0.2,0.6,18.0,3.8,0.2,1.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.2,0.0,0.0,0.0,0.6,1.2,1.2,0.2,0.0,2.8,0.2,2.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,Montpellier HSC,montpellier-montpellier,Nicholas Gioacchini,nicholas-gioacchini,3,28.73333333333333,13,30.96153846153846,substitute,Forward,17.240000000000002,0.0,19.2,0.0,0.8,0.0,0.0,0.0,0.0,4.6,3.2,2.0,0.0,0.2,5.0,2.0,0.0,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,Montpellier HSC,montpellier-montpellier,Nicolas Cozza,nicolas-louis-marcel-cozza,5,53.23999999999999,13,51.74615384615385,starter,Defender,53.239999999999995,0.0,90.0,0.0,0.0,0.0,0.4,0.0,0.0,7.6,3.2,4.2,0.0,0.2,36.6,1.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,6.6,0.0,0.2,0.0,0.4,2.0,1.2,0.2,0.8,4.2,1.6,4.0,5.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
693,Montpellier HSC,montpellier-montpellier,Pedro Mendes,pedro-filipe-teodosio-mendes,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,Montpellier HSC,montpellier-montpellier,Redouane Halhal,redouane-halhal,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,Montpellier HSC,montpellier-montpellier,Sacha Delaye,sacha-delaye,2,24.6,4,24.825,substitute,Midfielder,9.84,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.2,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,Montpellier HSC,montpellier-montpellier,Salomon Sambia,salomon-junior-sambia,4,31.075,14,34.87857142857142,regular,Midfielder,24.860000000000003,0.0,37.0,0.2,1.0,0.0,0.0,0.0,0.0,4.2,2.0,1.8,0.0,0.2,9.0,3.6,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,Montpellier HSC,montpellier-montpellier,Stephy Mavididi,stephy-alvaro-mavididi,1,77.5,11,51.35454545454545,not_playing,Forward,15.5,0.0,18.0,0.2,0.2,0.0,0.0,0.0,0.0,3.8,1.4,1.4,0.0,0.0,2.8,1.0,0.4,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,Montpellier HSC,montpellier-montpellier,Thibault Tamas,thibault-tamas,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,Montpellier HSC,montpellier-montpellier,Thuler,matheus-soares-thuler,2,25.3,5,25.6,substitute,Defender,10.120000000000001,0.0,21.4,0.0,0.0,0.0,0.0,0.2,0.0,1.8,0.6,0.8,0.0,0.0,8.4,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,0.0,0.0,0.0,0.2,0.8,0.4,0.0,0.0,1.8,0.4,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,Montpellier HSC,montpellier-montpellier,Téji Savanier,teji-savanier,3,52.96666666666667,11,54.8090909090909,starter,Midfielder,31.78,0.0,54.0,0.4,1.8,0.0,0.2,0.0,0.0,16.2,4.4,4.0,0.2,1.4,19.2,6.8,1.2,0.8,5.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.8,7.4,0.0,0.0,0.0,1.0,1.0,0.4,0.0,0.0,3.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,Montpellier HSC,montpellier-montpellier,Valère Germain,valere-germain,5,31.43999999999999,15,34.76666666666666,starter,Forward,31.440000000000005,0.0,56.4,0.4,0.4,0.0,0.0,0.0,0.0,6.8,7.0,2.8,0.2,0.4,10.8,3.4,0.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,Montpellier HSC,montpellier-montpellier,Yanis Guermouche,yanis-guermouche,0,0.0,0,0.0,not_playing,Forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,OGC Nice Côte d'Azur,nice-nice,Alexis Claude Maurice,alexis-claude-maurice,3,29.36666666666666,7,34.32857142857143,substitute,Forward,17.619999999999997,0.0,10.0,0.0,0.6,0.0,0.0,0.0,0.0,1.2,0.8,0.8,0.0,0.6,4.4,2.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,OGC Nice Côte d'Azur,nice-nice,Amine Gouiri,amine-gouiri,5,49.4,15,52.58,starter,Forward,49.4,0.0,66.6,0.0,0.8,0.0,0.0,0.0,0.0,10.4,3.0,2.6,0.2,0.0,15.0,6.4,0.8,1.0,2.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0
705,OGC Nice Côte d'Azur,nice-nice,Andy Delort,andy-delort,4,39.675,13,42.83076923076923,starter,Forward,31.74,0.0,67.8,0.0,1.8,0.0,0.0,0.0,0.0,11.0,4.2,4.2,0.0,0.2,9.4,3.0,0.4,0.6,1.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,OGC Nice Côte d'Azur,nice-nice,Antoine Mendy,antoine-mendy,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,OGC Nice Côte d'Azur,nice-nice,Billal Brahimi,bilal-brahimi,3,30.03333333333333,7,41.28571428571428,substitute,Forward,18.02,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,5.6,1.8,0.8,0.0,0.2,4.4,2.4,0.0,0.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,OGC Nice Côte d'Azur,nice-nice,Calvin Stengs,calvin-stengs,2,32.35,9,30.66666666666666,substitute,Forward,12.940000000000001,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2.0,0.6,0.0,0.2,4.0,1.2,0.2,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,OGC Nice Côte d'Azur,nice-nice,Danilo Barbosa,danilo-barbosa-da-silva,1,37.8,4,33.675,not_playing,Midfielder,7.56,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.0,0.8,0.0,0.0,6.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
